Married,NumberOfChildren,Address,CreditCardNumber,CreditCardExpirationDate,CreditCardCVC,DrivingLicenseDateObtained,DrivingLicenseAgeObtained
True,2,"56, rue de Paris
12672 Voisin-sur-Schneider",1835-6862-4816-9193,1/25,086,2021-12-05,48.323066392881586
False,0,"36, rue Louise Sauvage
72742 Sainte Maurice",1652-4230-9958-7771,11/24,373,2006-01-22,27.28268309377139
False,3,"8, rue Laure Martin
31987 Jacquot-les-Bains",6121-2193-9548-3149,6/24,762,2016-10-20,20.024640657084188
True,2,"23, boulevard de Normand
28961 Sainte Henri",7871-4542-8306-5968,4/24,868,2017-08-10,18.17385352498289
True,1,"10, chemin Goncalves
75469 Mercier-sur-Mer",5985-1309-1766-7335,11/24,255,2022-09-22,24.607802874743328
False,0,"24, boulevard Paul
34474 Ferrand",7320-2015-2937-6426,8/25,079,2021-03-06,20.966461327857633
True,1,"boulevard Fernandes
15660 Martins-sur-Loiseau",6938-6983-7062-1551,6/24,175,1999-12-05,34.55167693360712
True,0,"93, boulevard de Lemaire
10544 Prévost-sur-Mer",7697-5000-5531-9661,4/25,464,2011-01-23,37.36892539356605
False,1,"461, boulevard de Jacques
27280 Raymondnec",7100-6632-8717-5901,10/24,014,2019-09-25,19.50718685831622
True,2,"7, rue Julien
39637 LebonBourg",7041-2696-2410-5190,3/24,997,1999-08-28,18.650239561943874
False,0,"8, rue de Roche
60789 Delorme",2196-8312-4319-6954,2/25,985,2021-05-17,18.803559206023273
False,0,"255, avenue Chevallier
47815 Leblanc",4627-1824-5342-6001,10/24,284,1994-03-10,32.375085557837096
True,0,"21, boulevard Brigitte Texier
28262 Martinez",1919-9507-8100-8433,2/24,382,2004-02-15,28.637919233401778
False,1,"791, avenue de Becker
91556 Pierre",3798-1177-5377-4592,10/25,213,2000-10-25,25.44558521560575
True,2,"4, boulevard Navarro
55775 MartyVille",2738-4649-2572-2951,11/25,828,1986-03-06,21.568788501026695
True,1,"69, avenue Delahaye
93788 Mace-la-Forêt",7615-1456-8888-3665,10/24,012,2018-09-13,19.145790554414784
False,0,"930, boulevard de Loiseau
72791 Durand",6635-3129-3836-3188,8/24,637,2015-04-24,38.49965776865161
True,0,"20, boulevard Maréchal
64139 Gauthier",5089-2720-6631-4790,7/25,243,2005-10-07,26.17932922655715
False,1,"17, boulevard de Berthelot
64659 Mary-sur-Lebreton",7404-3223-7703-9989,6/24,420,2017-12-23,18.140999315537304
True,1,"91, boulevard Bonneau
89950 Sainte Jeanne",7310-1616-6903-6332,5/25,573,2005-05-26,34.15195071868583
True,5,"49, avenue de Raynaud
90419 Grondin",8289-8336-8899-6949,3/25,222,2019-01-06,39.17316906228611
True,4,"54, rue Lucie Fournier
77285 Perrier",4600-9188-8324-6857,5/24,012,2022-04-13,24.621492128678987
False,0,"3, avenue de Torres
79294 Sainte Émilieboeuf",2571-2955-5863-4573,2/25,836,2015-12-09,49.18001368925393
True,1,"145, avenue de Charles
70154 Saint Roger",2828-4015-4955-6567,5/24,116,1994-09-14,25.56605065023956
True,1,"32, avenue Pierre Prévost
44219 TessierVille",4477-5036-2671-3198,5/24,732,2018-01-05,19.312799452429843
False,0,"553, rue Manon Fischer
87763 Julien",4171-3254-1399-6712,8/24,940,2013-10-30,33.738535249828885
True,3,"715, boulevard Laurent
20778 Bertrand",8750-4345-8750-7306,11/25,706,2008-12-17,19.865845311430526
False,0,"15, rue Léon Laroche
31845 Richarddan",7607-9492-9109-9107,11/24,787,1987-09-19,23.50444900752909
True,0,"2, boulevard Couturier
15171 ChartierVille",5251-1581-2282-6175,12/24,115,1983-11-10,21.694729637234772
True,1,"17, rue de Gautier
72208 Guilbert",2547-2082-4933-2797,6/25,593,2005-10-17,27.353867214236825
True,2,"804, rue Marty
30290 Letelliernec",4625-5322-8073-1584,10/24,545,2013-01-18,45.399041752224505
False,0,"62, boulevard de Jean
01379 Baudry-sur-Rivière",8778-1429-6995-9419,2/25,315,2017-04-16,58.001368925393564
True,1,"49, rue Petitjean
26820 Garcia",6350-2424-8836-9450,12/25,967,2022-02-17,23.534565366187543
False,2,"90, rue Colin
97240 Leclercq",8419-3203-6926-2475,10/24,322,1984-09-27,28.123203285420946
True,1,"6, avenue Ruiz
23980 Sainte Joséphinenec",7996-4549-1215-6634,2/25,610,1999-01-14,33.360711841204655
True,0,"2, rue Patrick Texier
42935 Albert-les-Bains",8555-6456-9266-9436,9/24,199,1983-12-02,22.83915126625599
True,1,"73, rue de Marques
19546 Guérin",7478-5801-9136-6777,6/24,029,2013-10-17,39.46885694729637
True,1,"33, avenue Bouchet
01685 Vincent",1849-4271-9098-3051,11/25,392,1995-04-05,37.040383299110196
False,1,"787, chemin de Boyer
76412 Coulonboeuf",6119-9104-2210-4057,7/24,522,2007-09-20,27.60848733744011
True,0,"84, boulevard de Fouquet
57947 Leclercq",8330-7996-6212-6304,8/25,264,2012-03-01,32.002737850787135
True,0,"rue Sylvie Rey
73293 Blancnec",7650-9905-7365-8125,3/24,215,2002-07-20,32.43805612594114
False,1,"avenue Colin
93946 Bonneau-sur-Blanc",7895-9653-9714-8448,3/24,554,2020-04-05,18.349075975359344
True,2,"rue Antoinette Gillet
06490 Lopes",1629-4793-4811-8854,6/24,463,2021-08-26,44.988364134154686
False,2,"381, boulevard Perrier
48513 Sainte Robertdan",8803-7822-3556-9199,9/24,273,2002-12-30,21.596167008898014
True,1,"37, chemin Blin
29228 Gaillard",4408-5268-3738-2513,12/25,240,2011-09-09,25.152635181382614
True,0,"67, chemin Lebon
36377 Sainte JosetteBourg",3701-2729-8556-1517,10/24,329,1999-05-27,18.308008213552363
True,1,"480, avenue Bernard Buisson
61290 Munoz",7025-3181-5040-7785,10/25,572,2022-09-08,32.421629021218344
True,1,"8, avenue Letellier
86192 Dupré-sur-Pruvost",2898-2239-6192-1185,3/24,615,2013-12-19,27.958932238193018
True,2,"35, rue Jacques Morvan
88805 Garcia",7049-6461-3816-3251,9/25,327,2022-10-18,25.831622176591377
False,3,"avenue de Moreno
24608 Leconte-sur-Baron",2014-8688-7568-6973,10/24,618,1999-05-27,19.786447638603697
True,2,"762, avenue Joubert
72466 Millet-sur-Fleury",9050-1932-5277-4440,10/24,504,2015-08-06,29.779603011635867
True,1,"avenue Christiane Leroy
38873 Blanchet-les-Bains",9042-6922-1466-9386,12/24,639,2021-12-08,40.67898699520876
True,1,"47, rue Blanchard
38278 Sainte Gabrielle",7585-4216-5137-2956,2/24,477,2000-07-08,43.39219712525667
True,2,"63, chemin Nicolas
89185 Martineau-sur-Gérard",1926-9765-7257-4674,1/25,842,1994-07-20,23.129363449691994
True,0,"76, rue Claude Roche
33212 Torres-sur-Turpin",6905-9492-4001-9503,11/25,844,2013-12-20,25.401779603011637
False,1,"82, chemin Jacquot
35225 Samson",6637-8859-7017-5562,2/24,594,2013-02-10,36.54209445585216
False,1,"73, rue Sébastien Albert
49879 Sainte CorinneBourg",9507-8435-6861-8112,3/24,720,2019-04-20,21.590691307323752
False,0,"3, boulevard Claire Gomez
87213 Turpinboeuf",7342-7353-6469-4702,3/25,860,2013-01-13,18.45311430527036
False,0,"57, boulevard Baron
39887 Sainte Benoîtnec",9764-7787-9049-7525,12/24,270,1999-09-04,18.68583162217659
False,0,"17, rue de Roger
69719 Boulaydan",6000-7924-8782-3275,10/25,308,2011-01-21,29.023956194387406
True,1,"chemin de Faivre
71416 Sainte Anouk",9047-8438-8006-6565,5/24,947,2005-09-09,38.04791238877481
True,2,"9, avenue de Lelièvre
74241 Pascal-la-Forêt",3934-4765-7266-2796,11/25,631,2017-08-15,18.61738535249829
False,0,"18, chemin de Martel
16864 Michel",3469-5014-4760-8446,10/24,276,2022-01-18,21.163586584531142
False,1,"8, chemin François Valentin
90717 Roussetdan",4012-3028-3240-7421,6/25,743,1999-08-02,33.530458590006845
False,3,"rue de Marques
14587 Benoit-sur-Jean",6380-6413-3690-1549,12/25,511,2019-04-09,46.76796714579056
True,0,"avenue Gay
55120 Saint Jeannine",2213-3569-7187-5122,5/24,230,2013-11-24,33.28678986995209
True,0,"11, chemin Léon Lopes
29557 Sainte Juliette",2279-1123-1672-1431,11/25,977,2006-08-15,33.86721423682409
True,1,"1, chemin Moulin
16637 BlinBourg",5241-4037-1966-9889,12/24,610,2011-01-26,24.50650239561944
True,2,"98, rue Fouquet
15297 Munoz",2592-6276-3401-3971,5/24,492,2020-10-04,49.46748802190281
True,1,"rue de Meyer
94438 Chartier",2164-3256-5506-6624,12/24,049,2018-06-03,20.279260780287473
False,2,"34, rue Nicolas Gay
20675 Henryboeuf",1350-2504-6866-5539,6/25,767,2022-05-12,27.89596167008898
False,1,"73, rue Françoise Bègue
75900 Leconte",6604-7475-6311-7885,8/24,194,2002-07-22,31.11567419575633
False,1,"chemin Daniel
56918 Michel",4324-3848-2212-7046,3/25,162,2022-08-23,18.729637234770706
False,2,"954, rue Dupont
28788 Techer",4740-9083-2498-3833,8/25,524,2009-03-06,40.29568788501027
False,2,"16, rue de Hebert
92872 Lévêque-la-Forêt",6156-8046-8837-5964,11/24,315,2015-04-13,18.135523613963038
True,0,"825, avenue de Laporte
51569 Le Goff",8649-6915-3991-4574,10/25,051,2019-02-21,23.942505133470227
True,2,"boulevard Mendès
15507 Grondin",7386-2500-2055-8706,7/25,319,1999-09-07,23.60848733744011
False,0,"91, rue Boyer
97426 Legrand",3006-6787-7877-9155,11/25,913,2019-06-17,34.62833675564682
True,0,"845, rue Augustin Delmas
78938 Vidal-sur-Robin",9182-8445-3839-8806,8/25,098,1989-09-24,23.238877481177276
True,1,"94, rue de Klein
06184 LesageBourg",6721-9054-9391-6370,6/25,822,2013-06-30,24.84599589322382
True,2,"8, chemin Léon Duval
70741 Delaunay",4690-8587-2783-1336,7/25,809,2013-05-07,45.00479123887748
False,1,"32, boulevard Guillaume
47415 Techerdan",2541-4694-2324-6270,3/25,115,2020-08-07,28.7419575633128
False,0,"chemin Boutin
40918 Saint EmmanuelleBourg",3703-9684-8202-1899,7/25,376,1992-12-08,21.267624914442163
True,0,"34, chemin Thierry
15560 Sainte Tristan-la-Forêt",3366-4856-7477-6694,9/25,134,2022-09-05,29.34428473648186
False,0,"843, boulevard Suzanne Leconte
47346 Jourdan",7270-4513-5974-1121,9/24,519,1996-10-11,18.365503080082135
False,2,"46, boulevard Lagarde
43240 Raymondboeuf",2802-3829-3111-3864,11/25,137,2010-03-27,32.34770704996578
False,1,"62, boulevard de Le Roux
58471 Joly",5277-1922-6581-8475,5/24,705,2005-01-06,26.598220396988363
True,0,"28, avenue Moulin
04720 Navarro",6757-5044-6611-8449,12/25,365,1999-04-21,27.652292950034223
False,2,"boulevard Bertin
70361 Petit-la-Forêt",6912-9780-4843-1803,3/24,865,2010-02-06,20.555783709787818
True,0,"17, rue de Carlier
08335 Bourdon",7359-3448-8376-5470,6/25,664,2009-06-14,25.689253935660506
False,1,"66, avenue de Pineau
03985 Sainte Jacquesboeuf",3559-3180-5593-8129,6/25,591,2017-11-12,46.57084188911704
True,0,"396, rue Philippine Royer
94140 PaulVille",7161-8082-1463-7690,5/25,729,1994-10-04,37.14715947980835
True,0,"boulevard Fischer
78792 Dumont-sur-Mer",9449-6253-9455-6538,9/24,601,1998-05-26,34.59822039698837
False,1,"65, boulevard Tristan Barbier
69802 Nguyenboeuf",6384-5777-5499-6339,7/25,625,2005-11-20,22.09719370294319
True,1,"4, chemin Martine Vidal
69298 Besson-sur-Chauveau",4743-7754-5043-7865,12/24,615,1996-08-07,33.686516084873375
True,3,"232, avenue de Coulon
71625 Hamel",9179-5307-5006-1505,7/24,060,2011-12-02,43.794661190965094
True,2,"32, rue Michelle Dufour
51389 Clément-sur-Hamel",7078-6902-8640-2726,3/24,731,2008-04-18,23.066392881587955
True,0,"17, chemin Delannoy
41895 Sainte ÉlodieVille",6784-9515-4885-3356,11/25,841,2003-06-22,36.78850102669404
True,1,"83, rue Martine Guillon
48424 Gomes",6962-1423-6699-1982,7/24,804,2012-05-11,53.582477754962355
True,1,"893, rue Colas
44677 Saint Danieldan",4311-9753-5738-8835,1/25,507,2022-08-28,34.10814510609172
False,1,"chemin Martine Arnaud
40850 Saint Honoré-les-Bains",2679-9618-9218-8856,4/24,373,1997-05-22,29.130732375085557
False,1,"6, rue Bourgeois
90683 Saint Denis",2484-9682-2604-6915,10/24,773,2022-08-25,25.149897330595483
True,0,"140, avenue de Mace
03785 Pruvost-la-Forêt",8932-2851-2362-7025,3/25,307,1984-12-12,23.9315537303217
False,1,"avenue de Peltier
67369 Coulon",7421-1201-5172-9902,3/24,565,2019-01-18,31.67693360711841
True,1,"rue Frédéric Besson
11505 Bèguenec",9329-7003-4348-4849,9/25,605,2005-07-13,18.93223819301848
True,1,"11, chemin de Fleury
94928 Leblanc",4728-2209-8128-2777,4/24,557,2021-11-10,19.701574264202602
False,3,"205, chemin de Bègue
90391 Chauvin-sur-Pottier",5495-1851-5046-1397,9/25,164,2005-02-02,25.930184804928132
True,2,"chemin Baudry
19884 Marty",7111-8987-1135-8189,7/24,915,2011-10-26,29.78507871321013
True,2,"avenue Matthieu Durand
08979 Dias",8900-3870-1526-3606,8/24,622,2018-04-01,53.497604380561256
False,0,"rue Bourdon
08293 Sainte Benoît",4664-3953-4117-3917,9/24,123,2006-03-24,21.897330595482547
False,0,"11, avenue de Labbé
77527 MeyerVille",1647-1898-5246-7762,11/25,793,2014-01-14,58.93223819301848
True,1,"524, rue Gabrielle Boulay
61772 Morel",2849-6388-2762-7234,12/25,233,2008-10-26,44.31485284052019
True,1,"52, chemin Laurent
36332 Menard",8683-8358-1461-5698,11/25,211,2017-05-24,40.39698836413415
True,0,"50, avenue Maryse Hebert
36613 Hoareau",7681-4574-1310-9532,12/25,105,2013-09-01,21.305954825462013
True,1,"637, rue Pires
55230 Marin",3400-9519-8607-5851,10/24,999,1983-02-26,22.48870636550308
False,0,"62, boulevard de Lejeune
85865 Rousseaudan",6797-8851-6545-9236,8/25,496,2022-07-17,41.98494182067078
False,0,"53, boulevard de Schmitt
45713 Fourniernec",4838-1422-1813-3571,11/25,842,1997-05-11,29.018480492813143
True,3,"28, avenue Auger
03186 Thibault-sur-Bousquet",8900-2318-5249-3924,11/25,966,2019-04-24,18.012320328542096
True,1,"chemin Becker
18878 Sauvageboeuf",8779-4527-8551-3168,4/25,696,2017-02-08,21.66461327857632
True,2,"479, avenue Dos Santos
58233 Sainte Jeannine-les-Bains",3286-7994-1922-2521,11/24,936,2020-03-04,21.659137577002053
True,0,"334, rue Henri Da Silva
47592 Teixeiraboeuf",3982-8721-3761-8929,2/24,072,2020-02-12,18.286105407255306
True,0,"6, rue Blanc
38456 Maillet",7138-8197-2247-1661,5/24,022,2009-09-05,39.20328542094456
False,2,"chemin de Michaud
14117 Sainte Denisedan",1127-3455-8922-6097,5/24,972,2017-05-28,54.110882956878854
True,2,"41, rue Adélaïde Martineau
03692 Menard",7004-9174-5236-7460,10/25,578,2008-05-15,41.111567419575636
True,0,"70, avenue Bodin
36451 Wagner",5802-4059-3429-3159,9/25,593,2019-07-25,25.437371663244353
True,1,"4, boulevard Lévêque
78251 Moreau",1263-9796-9569-8044,1/25,493,2005-01-07,35.52361396303901
True,1,"20, chemin de Lacombe
97337 Marchal",3361-5228-3130-7898,12/24,496,2021-05-18,22.809034907597535
True,1,"88, rue Suzanne Diallo
95492 Pauldan",9765-3748-1827-4188,12/25,763,1993-09-11,37.242984257357975
False,0,"5, avenue Aubry
08563 Bonnet-les-Bains",5637-2524-5908-4918,2/24,338,2007-05-30,31.474332648870636
True,1,"93, boulevard Bonnet
89323 Menard",4524-6786-3156-8835,10/24,733,2018-05-16,25.648186173853524
True,1,"40, boulevard Camus
48772 Gomes",5471-5633-3139-4733,8/24,277,2021-09-27,33.17453798767967
True,1,"534, chemin Boucher
14536 Baudry-sur-Loiseau",9419-6852-1647-5508,3/24,904,2011-12-03,29.61533196440794
False,1,"2, avenue de Hernandez
53571 Munozdan",4468-6959-5639-8483,12/25,281,2018-01-08,23.783709787816566
True,0,"5, avenue de Bailly
55646 Sainte Édithboeuf",7286-9406-6451-2589,7/24,928,2005-10-03,38.60917180013689
True,4,"53, avenue de Delahaye
91705 Lopez",9127-8222-9594-1761,1/25,606,2011-05-31,42.902121834360024
True,0,"436, avenue Navarro
18461 Charrier",5571-9716-4991-9418,5/25,231,1995-09-21,25.730321697467488
False,1,"2, rue de Lesage
72100 Sainte Jacqueline",4169-9607-2154-1942,5/25,159,2006-05-07,18.754277891854894
True,0,"52, avenue Delahaye
89189 Reynaud",7810-3517-7857-9648,11/24,090,2014-11-04,45.51950718685831
True,0,"17, boulevard Dominique Lesage
19227 Bernier-sur-Martin",2514-8283-5067-4011,1/24,842,2022-08-25,24.629705681040384
True,0,"730, chemin de Gallet
50764 Saint Danielle",7740-4993-6870-7178,10/25,297,2020-03-01,25.097878165639973
False,1,"11, boulevard Morel
47853 Danielnec",9186-8131-4174-4006,3/25,544,2015-09-13,51.61670088980151
False,2,"5, chemin Matthieu Marie
46789 Hernandezboeuf",6117-5499-5351-4484,8/25,744,2022-11-05,33.125256673511295
True,1,"41, rue de Martins
18896 Lambert",2742-3525-8889-3463,6/24,224,2017-11-14,40.049281314168375
True,0,"964, chemin Blin
46193 HebertBourg",8009-6664-5318-6798,12/25,409,2006-08-19,23.983572895277206
False,1,"rue Thérèse Devaux
34589 Dumas",3716-9403-6889-5406,9/24,262,2019-04-21,20.92539356605065
True,0,"74, chemin Ramos
42925 Camus-sur-Marchal",2785-3888-4107-7448,3/25,318,2015-01-02,38.64476386036961
True,1,"71, rue de Chevallier
56943 PetitVille",4275-6572-7820-5825,10/24,083,2017-06-27,33.711156741957566
True,0,"615, chemin Sauvage
23918 Sainte Aimédan",1711-6160-4440-4483,4/24,290,2022-02-08,49.47022587268994
True,0,"145, chemin André Humbert
75982 Sainte Paul-la-Forêt",7683-6741-8390-2824,11/24,712,1995-11-19,40.435318275154
True,2,"5, chemin William Guillet
01862 Regnier",1224-1647-5610-1875,10/24,484,2022-08-24,18.718685831622178
True,0,"chemin de Boulanger
77394 Julien",5452-8551-7715-3445,9/24,679,2006-07-13,34.62286105407255
False,2,"92, boulevard de Berger
15681 Guérin-sur-Pruvost",4990-6780-9185-3184,12/24,017,2017-06-10,33.40999315537303
True,1,"11, rue Rémy Richard
03927 Grondin-sur-Bonnet",5843-9440-7366-5423,9/25,863,1995-04-23,23.446954140999317
True,0,"3, avenue de Langlois
80164 Munoz",2630-5275-3755-5931,7/24,962,2002-10-31,35.1129363449692
False,0,"26, boulevard de François
33384 Pichon",8888-8341-6731-3296,1/24,476,2013-11-01,19.058179329226558
False,2,"boulevard Franck Martineau
13506 Lecoq-sur-Lebrun",4662-1273-1219-1774,6/24,561,2022-07-29,45.55783709787816
False,2,"54, boulevard de Hoarau
30594 Charrier",8782-6877-1670-1477,2/24,996,2002-06-11,21.856262833675565
True,1,"71, rue Turpin
60766 Berthelotboeuf",5762-8370-2985-8773,2/24,073,2021-03-20,51.71800136892539
False,3,"boulevard Aurélie Seguin
08318 Gilbert-sur-Foucher",2847-7668-1493-1472,10/25,086,2022-11-04,52.238193018480494
False,0,"97, avenue Buisson
53647 Lacroix",7015-8387-9144-1975,1/24,836,2011-02-27,27.750855578370977
True,1,"rue Colas
97641 Saint Camille-la-Forêt",2004-9527-2181-8670,9/25,297,1998-12-27,40.42984257357974
True,0,"87, rue Renaud
15824 Thomas",5614-4373-3272-1617,5/25,400,2015-05-08,27.67145790554415
True,1,"boulevard Joséphine Benoit
14607 Gomes",1575-7132-6103-7717,2/25,782,2020-06-21,18.327173169062284
False,0,"19, chemin de Martel
76976 Georges-sur-Mer",5941-3366-6087-3211,7/24,603,2015-01-09,23.7782340862423
True,1,"71, rue Le Goff
97258 Reynaud",6456-5367-3630-6237,8/25,411,2015-12-06,22.064339493497606
True,2,"16, rue Marine Lejeune
01715 Besnard",7397-8195-6819-4855,12/25,730,1991-08-14,19.211498973305954
True,0,"257, avenue Mace
11275 Gillet",1681-9651-8712-5089,5/25,362,2019-05-03,60.813141683778234
True,1,"66, rue Gabriel Rossi
45964 Buisson-les-Bains",4219-8267-3285-5469,8/24,143,2014-02-22,18.77344284736482
True,0,"2, chemin de Ferrand
13504 Lejeune-sur-Lopez",9417-7409-6928-5304,3/24,008,2015-03-15,32.2135523613963
True,0,"49, chemin Gérard
75731 Benard-sur-Breton",3337-8159-7105-4918,8/25,676,1984-10-15,18.546201232032853
False,2,"65, boulevard Christiane Leroy
35463 Perret",6023-8474-2622-2474,9/25,401,2001-01-21,23.408624229979466
False,0,"6, rue Thibaut Ribeiro
05916 Tessier-sur-Hernandez",8933-5424-2767-7794,4/25,829,2009-01-25,52.56125941136208
False,0,"212, rue Raymond
39765 Dupont",6960-5254-2193-9737,9/24,960,2005-10-15,27.28268309377139
False,1,"54, avenue de Ramos
58785 Schneider",7270-3426-8013-7755,12/25,748,2011-11-24,30.310746064339494
True,1,"861, chemin Louis Garcia
40533 Saint ArnaudeBourg",5116-8089-4268-3975,8/24,268,2002-01-03,44.134154688569474
True,1,"chemin Imbert
22189 Labbé",9220-2589-4224-2090,5/24,155,2010-10-03,32.158795345653665
True,1,"7, avenue de Lombard
03793 Schneider",1479-7756-9317-3025,5/24,329,2011-05-31,55.794661190965094
True,1,"527, rue Julien Paris
84708 Faivre",9230-9685-4612-3101,8/24,968,2020-05-15,34.76249144421629
True,1,"5, avenue Catherine Daniel
84964 Pascal-les-Bains",2911-4108-2227-8864,9/25,336,2021-05-24,18.428473648186174
False,2,"181, boulevard Blot
12257 Sainte Patrick",3523-7905-6862-4294,9/25,593,2016-02-23,36.19712525667351
True,0,"24, rue Dominique Le Goff
70968 Piresnec",1272-2316-5039-8082,2/24,838,2021-05-16,31.696098562628336
True,0,"52, rue Susan Moulin
58100 Reynaud-sur-Mer",8181-1679-7618-1543,11/25,404,2016-05-31,42.15468856947297
False,0,"297, chemin Toussaint
41837 Sainte Alfred",4147-1139-6199-2982,11/25,023,2011-01-16,44.49007529089665
True,2,"rue Bodin
80134 Fabre",7737-8326-9511-3166,2/24,723,2018-11-01,30.8145106091718
True,0,"rue de Becker
49462 Briand-les-Bains",2670-4652-8681-5619,3/25,330,2021-11-15,23.028062970568104
False,2,"28, avenue Richard Renard
47861 Bodinboeuf",7450-9189-8605-3960,4/25,377,2022-09-13,34.12731006160164
False,0,"rue de Le Gall
35743 Verdier",5003-3673-4074-8902,4/25,116,2018-03-05,40.785763175906915
True,0,"61, boulevard de Georges
88219 Chevallier-les-Bains",6961-8655-5673-4500,4/25,284,2017-07-10,19.89322381930185
